Titre;URL;Prix;BidCount;Type;EndDate
NEOGEO ネオジオ 餓狼伝説3 NCD SNK CDソフト 取説付き 1A0302-012wh/F8;https://page.auctions.yahoo.co.jp/jp/auction/h1231658639;¥550;1;Auction;2026-05-31 21:18 +0900
◎ジャンク　 セガサターンソフト まとめ売り 3本セット 紫炎龍/ストリートファイターZERO2/餓狼伝説3;https://page.auctions.yahoo.co.jp/jp/auction/f1231122654;¥8,000;8;Auction;2026-05-31 21:18 +0900
※ソフトのみ X68000 餓狼伝説2 新たなる闘い Magical【PP;https://page.auctions.yahoo.co.jp/jp/auction/k1229794643;¥1,100;1;Auction;2026-05-31 21:11 +0900
【ネオジオ／MVS】餓狼伝説 宿命の闘い;https://page.auctions.yahoo.co.jp/jp/auction/t1155797865;¥15,151;1;Auction;2026-05-31 21:09 +0900
■即決■　SS　餓狼伝説3 帯付き　セガサターン　ゆうパケット対応;https://page.auctions.yahoo.co.jp/jp/auction/c1230512896;¥1,980;1;Buy-Now;2026-05-31 19:26 +0900
講談社 ボンボンコミックス 餓狼伝説２全4巻 細井雄二 餓狼伝説戦慄の魔王街 全2巻 石川賢;https://page.auctions.yahoo.co.jp/jp/auction/k1231041269;¥2,000;1;Auction;2026-05-31 18:29 +0900
餓狼伝説 City of the Wolves PS5;https://page.auctions.yahoo.co.jp/jp/auction/z603920640;¥1,500;1;Buy-Now;2026-05-31 17:20 +0900
餓狼伝説2 NEOGEO CD ソフト　SNK ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/z618059914;¥13,800;1;Buy-Now;2026-05-31 12:18 +0900
ユージン YUjIN 餓狼伝説 ザ・キング・オブ・ファイターズ CAPCOMvsSNK カプセル SRシリーズ フィギュア 不知火舞;https://page.auctions.yahoo.co.jp/jp/auction/h1225416607;¥700;1;Buy-Now;2026-05-31 11:41 +0900
新品 アニメ バトルファイターズ 餓狼伝説 餓狼伝説2 サムライスピリッツ 電撃ポストカード文庫 大張正己 画集 イラスト集 不知火舞 他;https://page.auctions.yahoo.co.jp/jp/auction/c1231654692;¥4,799;1;Buy-Now;2026-05-31 04:16 +0900
081212/当時物/非売品/餓狼伝説/不知火舞/半袖Tシャツ/1990年代/SNK/昭和レトロ/ビンテージ;https://page.auctions.yahoo.co.jp/jp/auction/e1196110728;¥1,800;1;Auction;2026-05-31 00:26 +0900
正規品 NEET神社 餓狼伝説 不知火舞 抱き枕カバー 差分版;https://page.auctions.yahoo.co.jp/jp/auction/o1230730843;¥7,000;1;Buy-Now;2026-05-31 00:03 +0900
餓狼伝説スペシャル ネオジオソフト;https://page.auctions.yahoo.co.jp/jp/auction/z617798226;¥15,000;1;Buy-Now;2026-05-30 23:21 +0900
リアルバウト餓狼伝説スペシャル　純正インスト+取扱説明書+帯2本+プラバン　MVS　NEOGEO　S633;https://page.auctions.yahoo.co.jp/jp/auction/d1231263003;¥5,144;1;Auction;2026-05-30 23:06 +0900
PS5 新品未開封 餓狼伝説 City of the Wolves SPECIAL EDITION;https://page.auctions.yahoo.co.jp/jp/auction/z614697578;¥2,699;1;Buy-Now;2026-05-30 23:06 +0900
【箱付き】餓狼伝説3 遥かなる闘い セガサターン SS;https://page.auctions.yahoo.co.jp/jp/auction/e1231260765;¥704;3;Auction;2026-05-30 23:02 +0900
餓狼伝説3 遥かなる闘い;https://page.auctions.yahoo.co.jp/jp/auction/d1231530969;¥1,210;1;Auction;2026-05-30 22:54 +0900
SNK リアルバウト餓狼伝説スペシャル 拡張ラムカートリッジ付きお買い得セット ゲームソフト g26060034cp;https://page.auctions.yahoo.co.jp/jp/auction/b1231381293;¥3,642;8;Auction;2026-05-30 22:50 +0900
●格闘ゲーム【餓狼伝説2】ネオジオROM レトロゲーム　箱　説明書あり 名作 Rバージョン;https://page.auctions.yahoo.co.jp/jp/auction/p1231149073;¥22,507;26;Auction;2026-05-30 22:42 +0900
【箱付き】餓狼伝説スペシャル ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/c1231247386;¥17,050;22;Auction;2026-05-30 22:40 +0900
コミック ボンボン 1994年 5月号 講談社 Gガンダム/ロックマンX/ロックマン6/餓狼伝説2/ワリオの森/他 KB41;https://page.auctions.yahoo.co.jp/jp/auction/c1215905011;¥3,100;6;Auction;2026-05-30 22:29 +0900
SNK NEOGEO 餓狼伝説スペシャル　SPECIAL ロムカセット;https://page.auctions.yahoo.co.jp/jp/auction/c1231686852;¥5,980;1;Auction;2026-05-30 22:26 +0900
【箱付き】餓狼伝説SPECIALサウンドトラック（新世界楽曲雑技団）;https://page.auctions.yahoo.co.jp/jp/auction/j1231253014;¥3,286;59;Auction;2026-05-30 22:20 +0900
S2【未使用品】餓狼伝説スペシャル スーパーファミコン ソフト SFC 当時物 デッドストック;https://page.auctions.yahoo.co.jp/jp/auction/h1230105592;¥5,000;1;Auction;2026-05-30 22:03 +0900
餓狼伝説３ ネオジオ CD 商品説明必読！！ チラシ 付 良品;https://page.auctions.yahoo.co.jp/jp/auction/s1230123152;¥750;1;Auction;2026-05-30 21:57 +0900
MD メガドライブ 餓狼伝説/スペースハリアーII/ストライダー飛竜/シャイニング・フォース/II 等 まとめて 18本セット【10;https://page.auctions.yahoo.co.jp/jp/auction/o1231154427;¥10,725;12;Auction;2026-05-30 21:45 +0900
動作保証品 MD メガドライブ 餓狼伝説 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/q1231130480;¥1,210;2;Auction;2026-05-30 21:41 +0900
月刊 ネオジオフリーク 1998年7月号 未使用ポスター付き NEOGEO FREAK リアルバウト餓狼伝説2 アスラ斬魔伝;https://page.auctions.yahoo.co.jp/jp/auction/z559438998;¥3,600;1;Buy-Now;2026-05-30 21:40 +0900
※ROMのみ エスエヌケイ/SNK リアルバウト餓狼伝説スペシャル REALBOUT SPECIAL MVS 帯純正 動作確認済【10;https://page.auctions.yahoo.co.jp/jp/auction/l1231143531;¥11,000;1;Auction;2026-05-30 21:40 +0900
動作保証品 X68000 餓狼伝説 THE BATTLE OF DESTINY【20;https://page.auctions.yahoo.co.jp/jp/auction/c1231152724;¥4,840;14;Auction;2026-05-30 21:28 +0900
※ROMのみ エスエヌケイ/SNK 餓狼伝説スペシャル MVS 動作確認済【10;https://page.auctions.yahoo.co.jp/jp/auction/x1231134958;¥8,475;2;Auction;2026-05-30 21:23 +0900
NEOGEO ネオジオ 餓狼伝説3 NCD SNK CDソフト 取説/帯付き 1A0004-002ka/F8;https://page.auctions.yahoo.co.jp/jp/auction/g1231526531;¥1,320;1;Auction;2026-05-30 21:03 +0900
NEOGEO ネオジオ　餓狼伝説スペシャル　ロムカセット;https://page.auctions.yahoo.co.jp/jp/auction/k1161248398;¥33,880;1;Auction;2026-05-30 20:23 +0900
ネオジオROM 餓狼伝説3 NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/w1230597422;¥28,000;1;Auction;2026-05-30 19:21 +0900
ネオジオ ソフト 6本セット サムライスピリッツ 餓狼伝説スペシャル 他;https://page.auctions.yahoo.co.jp/jp/auction/d1231378517;¥161,219;57;Auction;2026-05-30 18:26 +0900
ネオジオ ロム 餓狼伝説2 ソフト 箱 説明書無し NEOGEO ROM ;https://page.auctions.yahoo.co.jp/jp/auction/e1230748526;¥10,000;1;Auction;2026-05-30 18:21 +0900
PS4 餓狼伝説 City of the Wolves SNK CERO C 15才以上対象;https://page.auctions.yahoo.co.jp/jp/auction/z616101124;¥2,180;1;Buy-Now;2026-05-30 14:17 +0900
餓狼伝説 ラミネートカード ラミカ テリー アンディ 不知火舞 1994年 当時物;https://page.auctions.yahoo.co.jp/jp/auction/f1231722728;¥1,980;1;Buy-Now;2026-05-30 06:46 +0900
[攻略本／設定資料集]　月刊ゲーメスト増刊 No.91 THE BATTLE OF DESTINY 餓狼伝説2 ★ポスター欠品★　送料185円;https://page.auctions.yahoo.co.jp/jp/auction/u1189154804;¥1,000;1;Buy-Now;2026-05-30 05:43 +0900
餓狼伝説スペシャル 完全キャンセル解析本 キャンセレーション アクションバンド電波別冊 ネオジオ SNK NEO GEO;https://page.auctions.yahoo.co.jp/jp/auction/r1167040247;¥1,499;1;Buy-Now;2026-05-30 01:52 +0900
餓狼伝説 不知火舞　美少女　メガネ拭き　山下しゅんや　未開封品　SNK BISHOUJOシリーズ;https://page.auctions.yahoo.co.jp/jp/auction/z613218754;¥2,000;1;Buy-Now;2026-05-30 00:45 +0900
■U167 餓狼伝説SPECIAL GAMESTテレカ;https://page.auctions.yahoo.co.jp/jp/auction/x1230805342;¥700;1;Auction;2026-05-29 23:53 +0900
スーパーファミコン 餓狼伝説 SPECIAL ポケモン サファイア ファイアレッド パール 等 ソフト まとめセット;https://page.auctions.yahoo.co.jp/jp/auction/t1231278589;¥5,171;6;Auction;2026-05-29 23:14 +0900
ネオジオROM　餓狼伝説２;https://page.auctions.yahoo.co.jp/jp/auction/t1231578650;¥12,000;1;Auction;2026-05-29 23:02 +0900
当時物 ゲーム チラシ まとめ 闘神伝 デビルサマナー 真・女神転生 餓狼伝説 など;https://page.auctions.yahoo.co.jp/jp/auction/l1174448857;¥836;1;Auction;2026-05-29 22:50 +0900
NEOGEO ネオジオ 餓狼伝説スペシャル ROMカセット;https://page.auctions.yahoo.co.jp/jp/auction/z615683214;¥15,800;1;Buy-Now;2026-05-29 22:42 +0900
PC Engine FAN ピーシーエンジンファン 1994年 9冊 イースⅣ/モンスターメーカー/餓狼伝説2/ぷよぷよCD/ときめきメモリアル/他 PA29;https://page.auctions.yahoo.co.jp/jp/auction/d1143977325;¥9,000;1;Auction;2026-05-29 22:41 +0900
MD メガドライブ 餓狼伝説 がろうでんせつ 箱説付き SEGA;https://page.auctions.yahoo.co.jp/jp/auction/z600224130;¥2,200;1;Buy-Now;2026-05-29 22:32 +0900
ネオジオROM　餓狼伝説スペシャル　;https://page.auctions.yahoo.co.jp/jp/auction/c1231580976;¥14,000;1;Auction;2026-05-29 22:31 +0900
T ネオジオ 餓狼伝説スペシャル 箱説付き SNK ロムカセット NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/e1231381728;¥16,001;22;Auction;2026-05-29 22:30 +0900
エスエヌケイ（SNK/MVS）餓狼伝説3/餓狼伝説（Fatal Fury3/Fatal Fury）純正インスト/取説/帯/プラカード/ポップ（餓狼伝説3のみ）;https://page.auctions.yahoo.co.jp/jp/auction/r1231160822;¥3,000;1;Auction;2026-05-29 22:09 +0900
熱闘リアルバウト餓狼伝説スペシャル ゲームボーイ GB;https://page.auctions.yahoo.co.jp/jp/auction/q1231112648;¥1,086;6;Auction;2026-05-29 22:05 +0900
1994年 餓狼伝説2 カードダス 当時物 テリー ボガード キム ジョー ヒガシ トレーディングカード トレカ タカラ SNK マイナー カード;https://page.auctions.yahoo.co.jp/jp/auction/t1230234220;¥670;3;Auction;2026-05-29 21:43 +0900
【動作未確認】SFC スーパーファミコン　タカラ『餓狼伝説　宿命の闘い』＋　『限定版　必殺奥義の書　餓狼伝説』;https://page.auctions.yahoo.co.jp/jp/auction/l1197803716;¥2,700;1;Auction;2026-05-29 18:48 +0900
帯ハガキあり　PS　リアルバウト 餓狼伝説スペシャル ドミネイテッドマインド　ベスト;https://page.auctions.yahoo.co.jp/jp/auction/z610721428;¥4,900;1;Buy-Now;2026-05-29 18:22 +0900
コロコロコミック 1995年 1月号 ミニ四駆 レッツ＆ゴー 大長編ドラえもん ストⅡ 餓狼伝説 ワールドヒーローズ;https://page.auctions.yahoo.co.jp/jp/auction/p1230953792;¥2,100;2;Auction;2026-05-29 18:02 +0900
KOF / 餓狼伝説 テリー・ボガード キャップ （レッド）;https://page.auctions.yahoo.co.jp/jp/auction/n1228891521;¥1,580;1;Buy-Now;2026-05-29 10:47 +0900
(0522A)メガドライブ 餓狼伝説 ストリートファイター2ダッシュプラス　チャンピオンエディション セガ MD(at0045);https://page.auctions.yahoo.co.jp/jp/auction/d1230774006;¥6,000;15;Auction;2026-05-28 23:09 +0900
【箱・取説あり】餓狼伝説スペシャル ネオジオ ROM NEOGEO SNK 餓狼伝説SPECIAL;https://page.auctions.yahoo.co.jp/jp/auction/z616971556;¥17,800;1;Buy-Now;2026-05-28 23:02 +0900
1円～ ネオジオ ロムカセット 餓狼伝説2;https://page.auctions.yahoo.co.jp/jp/auction/l1231292984;¥20,903;19;Auction;2026-05-28 22:43 +0900
1円～ ネオジオ ロムカセット 餓狼伝説 SPECIAL;https://page.auctions.yahoo.co.jp/jp/auction/w1231290959;¥24,750;19;Auction;2026-05-28 22:40 +0900
ネオジオ SNK 餓狼伝説スペシャル(ゆ26-10-13);https://page.auctions.yahoo.co.jp/jp/auction/o1231275997;¥12,430;4;Auction;2026-05-28 22:37 +0900
1/8 レイナ 餓狼伝説 ジャンク　ワンフェス 　ガレージキット　ガレキ　レジン　;https://page.auctions.yahoo.co.jp/jp/auction/k1231385017;¥19,000;6;Auction;2026-05-28 22:37 +0900
ネオジオ CD 本体 CD-T01 外箱/内箱付 コントローラー2個 動作確認済 ソフト3本付 KOF94 真サムスピ 餓狼伝説3;https://page.auctions.yahoo.co.jp/jp/auction/d1230736220;¥20,000;2;Auction;2026-05-28 22:29 +0900
1円～ ネオジオ ロムカセット 餓狼伝説;https://page.auctions.yahoo.co.jp/jp/auction/r1231296960;¥41,250;47;Auction;2026-05-28 22:23 +0900
ネオジオ AOUエキスポ 1995 アーケード SNK ダブルドラゴン 餓狼伝説 カタログ ポップ パンフレット チラシ フライヤー;https://page.auctions.yahoo.co.jp/jp/auction/l1230741066;¥24,800;1;Auction;2026-05-28 22:18 +0900
攻略本 ゲーメストムック ワールドシリーズ Vol.2 リアルバウト餓狼伝説スペシャル ファンブック AC NEOGEO SNK;https://page.auctions.yahoo.co.jp/jp/auction/s1230310443;¥1,650;1;Auction;2026-05-28 22:01 +0900
餓狼伝説1 2 龍虎の拳 3本セット メガドライブ ★送料無料★匿名配送★ ;https://page.auctions.yahoo.co.jp/jp/auction/l1231149575;¥3,400;3;Auction;2026-05-28 21:40 +0900
tu050 【未開封】 PS5 ソフト 餓狼伝説 City of the Wolves SPECIAL EDITION;https://page.auctions.yahoo.co.jp/jp/auction/q1230921567;¥1,600;18;Auction;2026-05-28 21:19 +0900
○未使用 テレホンカード バトルファイターズ 餓狼伝説 テリー・ボガード ゲーメスト 50度数 テレカ【GM；MA0BU02898;https://page.auctions.yahoo.co.jp/jp/auction/r1230271631;¥1,100;1;Auction;2026-05-28 21:16 +0900
餓狼伝説スペシャル　シール　当時物;https://page.auctions.yahoo.co.jp/jp/auction/z615860298;¥680;1;Buy-Now;2026-05-28 21:06 +0900
SEGASATURN セガサターン リアルバウト餓狼伝説 REAL BOUT 餓狼伝説 拡張ラムカートリッジ付;https://page.auctions.yahoo.co.jp/jp/auction/p1230735064;¥1,599;18;Auction;2026-05-28 21:02 +0900
Y2658任天堂 スーパーファミコン ソフト スーパーマリオカート パチンコ物語 ドンキーコング マリオワールド 高橋名人の大冒険縞 餓狼伝説2;https://page.auctions.yahoo.co.jp/jp/auction/h1231027332;¥1,000;1;Auction;2026-05-28 20:08 +0900
ネオジオ ロム 餓狼伝説2;https://page.auctions.yahoo.co.jp/jp/auction/b1230507633;¥16,500;1;Buy-Now;2026-05-28 19:18 +0900
NEO-GEO ロムカセット 餓狼伝説SPECIAL SNK 1993年製;https://page.auctions.yahoo.co.jp/jp/auction/z616849334;¥12,000;1;Buy-Now;2026-05-28 18:39 +0900
新品 SNK NeoGeo テリーボガード トートバッグ 全２色セット ネオジオ エコバッグ Terry Bogard 餓狼伝説;https://page.auctions.yahoo.co.jp/jp/auction/z343791972;¥5,000;1;Buy-Now;2026-05-28 05:21 +0900
初版 大張正己 作品集 G ONE 餓狼伝説 ゴーカイザー ヴァンパイア 不知火舞 ダンガイオー ダンクーガー 設定資料;https://page.auctions.yahoo.co.jp/jp/auction/z607481930;¥6,980;1;Buy-Now;2026-05-28 04:20 +0900
GB 熱闘 リアルバウト餓狼伝説スペシャル ソフトのみ;https://page.auctions.yahoo.co.jp/jp/auction/z613172962;¥1,100;1;Buy-Now;2026-05-28 01:52 +0900
GB 熱闘餓狼伝説2;https://page.auctions.yahoo.co.jp/jp/auction/z564262346;¥800;1;Buy-Now;2026-05-28 01:51 +0900
【GB】熱闘 餓狼伝説2 あらたなるたたかい ★ ソフト ケース付き;https://page.auctions.yahoo.co.jp/jp/auction/z535925196;¥650;1;Buy-Now;2026-05-28 01:26 +0900
【PS2】NEOGEOオンラインコレクション 餓狼伝説バトルアーカイブズ1;https://page.auctions.yahoo.co.jp/jp/auction/z602209208;¥4,900;1;Buy-Now;2026-05-27 23:28 +0900
【国内正規品】NEOGEO 餓狼伝説SPECIAL 餓狼伝説スペシャル SNK ロムカセット ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/1231031230;¥6,750;6;Auction;2026-05-27 23:07 +0900
NG リアルバウト餓狼伝説スペシャル;https://page.auctions.yahoo.co.jp/jp/auction/u1231126355;¥66,000;13;Auction;2026-05-27 22:54 +0900
NG 餓狼伝説3;https://page.auctions.yahoo.co.jp/jp/auction/m1231122115;¥26,950;16;Auction;2026-05-27 22:39 +0900
NG リアルバウト餓狼伝説;https://page.auctions.yahoo.co.jp/jp/auction/m1231122767;¥47,190;11;Auction;2026-05-27 22:37 +0900
SFC スーファミ 真・女神転生/餓狼伝説/風来のシレン/第3次スーパーロボット大戦/伝説のオウガバトル 等 まとめて30本セット 箱付【20;https://page.auctions.yahoo.co.jp/jp/auction/w1230833701;¥21,006;40;Auction;2026-05-27 22:34 +0900
激レア/当時物 餓狼伝説スペシャル カードダス 4枚セット テリー アンディ ジョー・ヒガシ NEOGEOデータファイルカード YUU 1993;https://page.auctions.yahoo.co.jp/jp/auction/f1231042448;¥1,600;4;Auction;2026-05-27 22:33 +0900
NG 餓狼伝説スペシャル;https://page.auctions.yahoo.co.jp/jp/auction/c1231119130;¥17,934;11;Auction;2026-05-27 22:26 +0900
スーパーファミコン 餓狼伝説2 必勝攻略本 講談社覇王ゲームスペシャル;https://page.auctions.yahoo.co.jp/jp/auction/f1221082992;¥700;1;Auction;2026-05-27 22:10 +0900
【SFC】まとめて17点 ストリートファイター2 / ドラゴンクエスト1・2 / パズルボブル / 餓狼伝説 ほか 全て箱付き スーファミ●;https://page.auctions.yahoo.co.jp/jp/auction/m1230800915;¥12,551;24;Auction;2026-05-27 22:06 +0900
起動確認済み 餓狼伝説スペシャル;https://page.auctions.yahoo.co.jp/jp/auction/e1082490726;¥1,760;1;Auction;2026-05-27 22:04 +0900
＊民家整理品　SNK　サントラCDまとめ　新世界楽曲雑技団　餓狼伝説/龍虎の拳/サムライスピリッツ/ザ・キングオブファイターズ 全て帯付;https://page.auctions.yahoo.co.jp/jp/auction/p1230643185;¥30,200;33;Auction;2026-05-27 21:15 +0900
【PS2】 餓狼伝説バトルアーカイブズ 2 [NEOGEOオンラインコレクション］;https://page.auctions.yahoo.co.jp/jp/auction/z573839768;¥4,100;1;Buy-Now;2026-05-27 14:29 +0900
ファミリーコンピュータマガジン　1994 NO.16 MOTHER2 ONI ウィザードリィ　餓狼伝説　SFC GB ファミマガ;https://page.auctions.yahoo.co.jp/jp/auction/z583707270;¥1,050;1;Buy-Now;2026-05-27 12:56 +0900
-■■■♯♯GB　熱闘 リアルバウト餓狼伝説スペシャル　TAKARA　即決 ■■ まとめて送料値引き中 ■■;https://page.auctions.yahoo.co.jp/jp/auction/v1228600539;¥1,280;1;Buy-Now;2026-05-27 10:04 +0900
中古A★餓狼伝説３ ★ネオジオCDソフト;https://page.auctions.yahoo.co.jp/jp/auction/r1191207350;¥1,419;1;Buy-Now;2026-05-27 03:24 +0900
【B463】【空箱のみ】【SFC】 ストリートファイターII 餓狼伝説スペシャル セット 説明書 スーファミ スーパーファミコン カプコン;https://page.auctions.yahoo.co.jp/jp/auction/l1231029681;¥1,100;1;Auction;2026-05-26 22:42 +0900
餓狼伝説スペシャル完全攻略本;https://page.auctions.yahoo.co.jp/jp/auction/b1216613837;¥827;1;Auction;2026-05-26 22:29 +0900
NEOGEO 餓狼伝説スペシャル ソフトのみ ROM ロム ネオジオ 動作確認済;https://page.auctions.yahoo.co.jp/jp/auction/l1230564665;¥7,980;1;Auction;2026-05-26 21:48 +0900
ガレージキット　不知火舞　マックスファクトリー　餓狼伝説SPECIAL　SNK;https://page.auctions.yahoo.co.jp/jp/auction/c1074441582;¥12,000;1;Auction;2026-05-26 21:48 +0900
SFCソフト まとめ4本セット DRAGON BALL Z 2・SUPER STREET FIGHTER II・餓狼伝説 SPECIAL・FINAL FIGHT 2;https://page.auctions.yahoo.co.jp/jp/auction/l1229856779;¥700;1;Buy-Now;2026-05-26 21:20 +0900
■657：SFC　餓狼伝説 SPECIAL　箱・説明書付　スーファミ■;https://page.auctions.yahoo.co.jp/jp/auction/k1222384238;¥1,100;1;Auction;2026-05-26 20:33 +0900
餓狼伝説 EVO JAPAN2026 ポスター2枚セットロックギース　ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/w1230904769;¥7,800;1;Auction;2026-05-26 17:14 +0900
リアルバウト餓狼伝説スペシャル SNK ポスター ネオジオ チラシ フライヤー　パンフレット　販促　カタログ　不知火舞　NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/e1231242150;¥3,989;1;Auction;2026-05-26 15:48 +0900
餓狼伝説 NG 【NEOGEO】;https://page.auctions.yahoo.co.jp/jp/auction/z614992368;¥29,500;1;Buy-Now;2026-05-26 15:25 +0900
